cui,CUG,GTIN d’encaissement,product_label,photo_id,media_url
A0220050322000302888,302888,3262970703993,ALSACE LT CREME UHT 10X10G,MEDIASTEP91097780,https://media.auchan.fr/MEDIASTEP91097780_0x0/
A0220161018000579310,579310,3596710432974,MMM PIMENT ESPELETTE 40G,MEDIASTEP57467931,https://media.auchan.fr/MEDIASTEP57467931_0x0/
A0220160317000030129,30129,3073781069945,COUSTERON 320G,MEDIASTEP155181034,https://media.auchan.fr/MEDIASTEP155181034_0x0/
A0220050705000592771,592771,8715035110304,KIKKOMAN SAUCE SOJA BOUTEILLEVERRE 250 ML,MEDIASTEP61906453,https://media.auchan.fr/MEDIASTEP61906453_0x0/
A0220200610000542749,542749,8059070740813,S PIZZA 4 FROMAGES 550G FE,MEDIASTEP103795054,https://media.auchan.fr/MEDIASTEP103795054_0x0/
A0220140925000798970,798970,5413321001055;5413321001055;5413321001055,DONUTS MILKA BLISTER 4PIECES,MEDIASTEP97269237,https://media.auchan.fr/MEDIASTEP97269237_0x0/
A0220150401000483241,483241,7622210389619,MILKA CHOCO TWIX LOT 2X140G,MEDIASTEP135743521,https://media.auchan.fr/MEDIASTEP135743521_0x0/
A0220190502000449360,449360,7613036930109,NESTLE LA BOITE ROUGE 400G,MEDIASTEP140586833,https://media.auchan.fr/MEDIASTEP140586833_0x0/
A0220170522000253617,253617,8710908454158,SIGNAL DENTIFRICE INTEGRAL 8COMPLET 75 ML,MEDIASTEP139028615,https://media.auchan.fr/MEDIASTEP139028615_0x0/
A0220190529000061078,61078,3596710471508,COCKTAIL SANS ALCOOL SANGRIA75CL,MEDIASTEP75108217,https://media.auchan.fr/MEDIASTEP75108217_0x0/
P02000000000J94,910970,3596710478194,AUC P.TOILETTE ROSE MAXI X24DOUX ET RESISTANT,MEDIASTEP81138253,https://media.auchan.fr/MEDIASTEP81138253_0x0/
A0220021223000508522,508522,3596710178773,AUCHAN PUR JUS RAISIN PET 1L,MEDIASTEP69034753,https://media.auchan.fr/MEDIASTEP69034753_0x0/
A0220060310000489314,489314,3596710295616,AUCHAN RIZ EXPRESS BASMATINATURE DOYPACK 250G,MEDIASTEP70614620,https://media.auchan.fr/MEDIASTEP70614620_0x0/
A0220151026000519447,519447,3596710426676,AUCHAN SNACK CHIEN REGAL DOGCONFORT GRAND CHIEN X7 270G,MEDIASTEP60538866,https://media.auchan.fr/MEDIASTEP60538866_0x0/
A0220060830000411524,411524,3596710307579,AUCHAN BIO BOISSON SOJA VANILLE SOJA ORIGINE FRANCE BRIQ 1L,MEDIASTEP81713475,https://media.auchan.fr/MEDIASTEP81713475_0x0/
A0220151117000012997,12997,3254560129979,AUCHAN PAELLA 350G FE,MEDIASTEP135444997,https://media.auchan.fr/MEDIASTEP135444997_0x0/
P02000000000ZAQ,112183,3760001765854,ATELIER DIY PETITS KITSLESSIVE 30 LAVAGES ECOCERT,MEDIASTEP132169890,https://media.auchan.fr/MEDIASTEP132169890_0x0/
A0220060825000430477,430477,3596710308903,AUCHAN BIO TAGLIATELLES AUXOEUFS FRAIS 250G,MEDIASTEP133062024,https://media.auchan.fr/MEDIASTEP133062024_0x0/
A0220180604000282282,282282,3245678668818,COSMIA ELASTIQUES FINS X24,MEDIASTEP65766852,https://media.auchan.fr/MEDIASTEP65766852_0x0/
A0220151009000588429,588429,5000204818734,GLADE TOUCH ET FRESH RECHARGEMINI SPRAY FRAICHEUR CITRON X1,MEDIASTEP135814882,https://media.auchan.fr/MEDIASTEP135814882_0x0/
A0219980608000523776,523776,3017760038379,LU BARQUETTE 3 CHATONS CHOCONOISETTE LAIT 2X120G,MEDIASTEP79960767,https://media.auchan.fr/MEDIASTEP79960767_0x0/
A0220180628000476155,476155,3245678159989,AUCHAN ECOLABEL SPRAY NETTOYANDETARTRANT SALLE DE BAIN 500ML,MEDIASTEP65801019,https://media.auchan.fr/MEDIASTEP65801019_0x0/
P020000000010CK,116974,3061990143594,BN CASSE CROUTE 25 400G,MEDIASTEP141094457,https://media.auchan.fr/MEDIASTEP141094457_0x0/
A0220131004000454248,454248,3596710402205,POUCE CHOCOLAT BLANC TAB4X100G,MEDIASTEP57825796,https://media.auchan.fr/MEDIASTEP57825796_0x0/
A0219900101000065313,65313,5762385060028,DELICE DE JAMBON TULIP 200G,MEDIASTEP59250398,https://media.auchan.fr/MEDIASTEP59250398_0x0/
P02000000000KGP,914719,8001841541105,MR PROPRE NETTOYANT CITRON1.3L,MEDIASTEP81873149,https://media.auchan.fr/MEDIASTEP81873149_0x0/
P02000000000X4K,951932,3596710488025,AUC PARMENTIER POISSON 300G,MEDIASTEP130917148,https://media.auchan.fr/MEDIASTEP130917148_0x0/
P02000000000W81,945953,5412949096788,CHEESECAKE DAIM 2X85G,MEDIASTEP141111046,https://media.auchan.fr/MEDIASTEP141111046_0x0/
A0219931207000016877,16877,3252950042013,REG GRAINDORGE 1/2 PT EVEQUE 180G,MEDIASTEP69765659,https://media.auchan.fr/MEDIASTEP69765659_0x0/
A0219900101000081765,81765,3017760030045,PALMITO 2X100G,MEDIASTEP158428385,https://media.auchan.fr/MEDIASTEP158428385_0x0/
A0220200625000808452,808452,2030508084521,CRC PAIN MULTICEREALE 300G,MEDIASTEP138948554,https://media.auchan.fr/MEDIASTEP138948554_0x0/
A0219861107000044613,44613,3155250001554,BRIDELIC CR 15% MG 20CL,MEDIASTEP76866245,https://media.auchan.fr/MEDIASTEP76866245_0x0/
A0220090727000544226,544226,3596710344505,AUCHAN MORTADELLE 100G,MEDIASTEP140236703,https://media.auchan.fr/MEDIASTEP140236703_0x0/
A0219861107000047591,47591,2030500475914,PAIN CHOCO X10 BEURRE,MEDIASTEP141264372,https://media.auchan.fr/MEDIASTEP141264372_0x0/
A0220150216000667697,667697,8712561770897,SUN CLASSIQUE STANDARD X40DOSES  0.38KG,MEDIASTEP136367983,https://media.auchan.fr/MEDIASTEP136367983_0x0/
A0220170731000527123,527123,3591440102036,MONTHUYS CHAMPAGNE PERE FILSBRUT ROSE 12.5D 75CL,MEDIASTEP66399245,https://media.auchan.fr/MEDIASTEP66399245_0x0/
P02000000000NQS,924069,8001841715629,PAMPERS HARMONIE PANTS MEGAT4 X58,MEDIASTEP135834824,https://media.auchan.fr/MEDIASTEP135834824_0x0/
A0220020228000371705,371705,3596710092031;3596710435456,AUCHAN POISSON SCE CREVET 400G,MEDIASTEP61590292,https://media.auchan.fr/MEDIASTEP61590292_0x0/
A0220190325000526379,526379,3176780037639,ROSE D ANJOU SOUPCON DE FRUIT75CL,MEDIASTEP128279956,https://media.auchan.fr/MEDIASTEP128279956_0x0/
A0220100316000650060,650060,3184670001288,RIANS FAISSELLE 0% 1KG,MEDIASTEP9660291,https://media.auchan.fr/MEDIASTEP9660291_0x0/
A0220170228000526346,526346,3228470052122,MAISON DU CAFE L OR MOULU DOUX500G,MEDIASTEP80699088,https://media.auchan.fr/MEDIASTEP80699088_0x0/
A0220190520000166612,166612,3515580000373,REG EARL MONTFRUIT GELEE DE COING360G,MEDIASTEP160668983,https://media.auchan.fr/MEDIASTEP160668983_0x0/
A0220190215000354548,354548,3178041340557,LE CHAT GEL LAVANT DOUCEURPURE FLACON 500 ML,MEDIASTEP71210505,https://media.auchan.fr/MEDIASTEP71210505_0x0/
A0220080520000219758,219758,3164060730042,REG SIMON PREPARE AMERICAIN 300G,MEDIASTEP59250127,https://media.auchan.fr/MEDIASTEP59250127_0x0/
P0200000000008Z,874680,3283040625410,PIZZA 3 FROMAGES 450G,MEDIASTEP91915704,https://media.auchan.fr/MEDIASTEP91915704_0x0/
P02000000000A31,307849,3303320001564,REG BARQUETTE DECOUVERTE 160G,MEDIASTEP88898459,https://media.auchan.fr/MEDIASTEP88898459_0x0/
A0220050829000041565,41565,2030500415651,ASS.PROFITEROLE KREMER CC,MEDIASTEP58375053,https://media.auchan.fr/MEDIASTEP58375053_0x0/
A0219900101000060874,60874,3033710084005,MAGGI AROME FLACON 1 KG,MEDIASTEP132227414,https://media.auchan.fr/MEDIASTEP132227414_0x0/
A0220111130000419091,419091,3254569571946,PIERRE CHANAU CDR VIEILLESVIGNES HVE3 ROUGE 75CL,MEDIASTEP57719659,https://media.auchan.fr/MEDIASTEP57719659_0x0/
A0220140616000793702,793702,3242272501060,SODEBO LA PIZZA 4 FROM 470G PC,MEDIASTEP132340541,https://media.auchan.fr/MEDIASTEP132340541_0x0/
P02000000000KCQ,914445,3324499990046,BIO COMTES PROVENCE CONFITUREORANGE CITRON PAMP 350G,MEDIASTEP135850290,https://media.auchan.fr/MEDIASTEP135850290_0x0/
A0220180827000743769,743769,8711000419694,L OR ESPRESSO PREMIUM OR JAUNEX20 CAPSULES 104G,MEDIASTEP159450936,https://media.auchan.fr/MEDIASTEP159450936_0x0/
A0220190517000574356,574356,3267571200018,REG SALERS GENTIANE 20D 1L,MEDIASTEP84149723,https://media.auchan.fr/MEDIASTEP84149723_0x0/
P02000000000V74,942824,3700013100021,IGP CORSE DOMAINE CASANOVAROUGE 75CL,MEDIASTEP105864045,https://media.auchan.fr/MEDIASTEP105864045_0x0/
P020000000007LO,291578,8000430133356,BIOL GALBANI MOZZARELLA 125G,MEDIASTEP69528897,https://media.auchan.fr/MEDIASTEP69528897_0x0/
A0220130903000656365,656365,3498940010123,GOURMET ROTI PORC 100G+15%OFF,MEDIASTEP135804822,https://media.auchan.fr/MEDIASTEP135804822_0x0/
A0220180124000858515,858515,3286010040923,BIOLANE LAIT CORPS NUTRIPROTECTEUR CCOLD CREAM 350ML,MEDIASTEP62769839,https://media.auchan.fr/MEDIASTEP62769839_0x0/
A0220071123000624855,624855,3700279301521,MONT BLANC CREME DESSERTPISTACHE 570G,MEDIASTEP107780073,https://media.auchan.fr/MEDIASTEP107780073_0x0/
A0220170216000903914,903914,7622210724557,BIOL COTE D OR POINTE DE SEL90G,MEDIASTEP135744704,https://media.auchan.fr/MEDIASTEP135744704_0x0/
P0200000000136E,161607,3760176921598,ALSACE RIESLING VIEIL ARMAND2020 75CL MEDAILLE 2021,MEDIASTEP146613710,https://media.auchan.fr/MEDIASTEP146613710_0x0/
A0220190531000367990,367990,3251516306002,MARIE TARTEL CITR YUZU X2 190G,MEDIASTEP82370391,https://media.auchan.fr/MEDIASTEP82370391_0x0/
A0220180627000958967,958967,3245678707562,COSMIA BABY LINIMENT OLEOCALCAIRE HUILE D OLIVE 250ML,MEDIASTEP67106718,https://media.auchan.fr/MEDIASTEP67106718_0x0/
P02000000000LHS,917372,3088541006528,FAMILLE MICHAUD MIEL LIQUIDE1KG,MEDIASTEP122838410,https://media.auchan.fr/MEDIASTEP122838410_0x0/
A0220180216000697154,697154,8718951186859,SANEX GEL DOUCHE DERMO SANSSAVON 700 ML,MEDIASTEP61630162,https://media.auchan.fr/MEDIASTEP61630162_0x0/
A0220030109000548530,548530,3760024686334,GATEAU DE FOIE X 2 480G FE,MEDIASTEP130748689,https://media.auchan.fr/MEDIASTEP130748689_0x0/
A0220130130000468413,468413,3760048330107,MONTPERAL OLIVES VERTES FARCEANCHOIS 120G,MEDIASTEP136825137,https://media.auchan.fr/MEDIASTEP136825137_0x0/
A0220130701000653542,653542,3596710388738,AUCHAN LAIT FRAISE BK 6X20CL,MEDIASTEP75108163,https://media.auchan.fr/MEDIASTEP75108163_0x0/
P020000000000HO,875750,5410306881565,DESINFECTANT SS JAVEL 1 L,MEDIASTEP125410975,https://media.auchan.fr/MEDIASTEP125410975_0x0/
P02000000000ZDM,261395,3033491704642,DANONE SKYR NATURE 825G,MEDIASTEP135690822,https://media.auchan.fr/MEDIASTEP135690822_0x0/
P020000000005KL,208530,3023290013342,LAITIERE LIEGEOIS YT FRMB X4,MEDIASTEP132331516,https://media.auchan.fr/MEDIASTEP132331516_0x0/
A0220190510000368041,368041,3770003246008,REG PASTADOR PATE A TARTINER CHOCNOIRE 300G,MEDIASTEP160581349,https://media.auchan.fr/MEDIASTEP160581349_0x0/
A0220080411000606590,606590,3596710324361,AUCHAN CHIOT BOITE TERRINEVOLAILLE 3X400G,MEDIASTEP57692055,https://media.auchan.fr/MEDIASTEP57692055_0x0/
P02000000000ICE,908510,3596710479702,AUC GOU ORECCHIETE 500G,MEDIASTEP102080067,https://media.auchan.fr/MEDIASTEP102080067_0x0/
A0220181121000498734,498734,8001841077864,PAMPERS LINGETTES FRESHCLEAN3X52,MEDIASTEP75912230,https://media.auchan.fr/MEDIASTEP75912230_0x0/
A0220110523000457486,457486,3288131520919,BABYBIO BOL BONNE NUIT LEGUMESRIZ 2X200G DES 12 MOIS,MEDIASTEP132224263,https://media.auchan.fr/MEDIASTEP132224263_0x0/
A0220180502000754941,754941,5010327255026,GRANT'S WHISKY RUM CASK 40D70CL,MEDIASTEP110967938,https://media.auchan.fr/MEDIASTEP110967938_0x0/
P02000000000ZBX,112566,8720181077661,AXE DEO BS APOLLO 200ML,MEDIASTEP135828997,https://media.auchan.fr/MEDIASTEP135828997_0x0/
A0220120314000594020,594020,3165437400001,DADDY STEVIA SUCRE POUDRE 0CALORIE PROFIL PACK 150G,MEDIASTEP110225256,https://media.auchan.fr/MEDIASTEP110225256_0x0/
A0219970623000050501,50501,3036810207923,MAILLE MOUTARDE FINS GOURMETSBOCAL 340G,MEDIASTEP79960778,https://media.auchan.fr/MEDIASTEP79960778_0x0/
A0220080915000047520,47520,3596710333400,MMM CAMEMBERT AOP 250G,MEDIASTEP141904441,https://media.auchan.fr/MEDIASTEP141904441_0x0/
A0220191029000738324,738324,8711327386488,CARTE OR FRAMBOISE 585G,MEDIASTEP154792851,https://media.auchan.fr/MEDIASTEP154792851_0x0/
A0220061211000420933,420933,3600550049336,NARTA HOMME DEO BILLEINVISIMAX 50ML,MEDIASTEP83493149,https://media.auchan.fr/MEDIASTEP83493149_0x0/
P02000000001383,609648,3600542405676,GARNIER SKINACTIVE BIO CREMEEMBELLISSEUR ROSE GLOW 40 ML,MEDIASTEP142705423,https://media.auchan.fr/MEDIASTEP142705423_0x0/
A0220090320000079958,79958,3179732333926,VITTEL EAU MIN PLATE PET 6X1L,MEDIASTEP135523215,https://media.auchan.fr/MEDIASTEP135523215_0x0/
A0220180828000194436,194436,3336971803089,VICO CHIPS EXTRA CRAQUANTESSALEES 6X 30G,MEDIASTEP156782001,https://media.auchan.fr/MEDIASTEP156782001_0x0/
P020000000008AX,295478,3033491420382,DANETTE CHOCOLAT X8 PC,MEDIASTEP132850142,https://media.auchan.fr/MEDIASTEP132850142_0x0/
A0220090723000543690,543690,3599740004432,FINDUS FILET PANE KBIO X4 400G,MEDIASTEP139244575,https://media.auchan.fr/MEDIASTEP139244575_0x0/
A0220090108000590544,590544,3596710332939;3596710492473,AUC GOU MINI GACHES PUR BEURREX8 360G,MEDIASTEP162758746,https://media.auchan.fr/MEDIASTEP162758746_0x0/
A0220190307000156868,156868,3254561568685,AUCHAN CHIFFO SPECK 80G FE,MEDIASTEP138310371,https://media.auchan.fr/MEDIASTEP138310371_0x0/
A0220120419000050929,50929,3179730101824,CONTREX EAU MINERALE PLATE PET6X50CL,MEDIASTEP139541305,https://media.auchan.fr/MEDIASTEP139541305_0x0/
P02000000000TI9,938624,3596710485048,AUCHAN GOUTERS FOURRES RONDSCHOCOLAT 2 X 300G,MEDIASTEP101792859,https://media.auchan.fr/MEDIASTEP101792859_0x0/
A0220181126000543421,543421,3600523682676,L OREAL ELSEVE SHAMPOOINGCOLOR VIVE VIOLET 200 ML,MEDIASTEP88138927,https://media.auchan.fr/MEDIASTEP88138927_0x0/
A0220100226000648765,648765,4001724818908,RISTORANTE PIZ FORMAGGI 340G,MEDIASTEP102230070,https://media.auchan.fr/MEDIASTEP102230070_0x0/
A0220161102000518407,518407,3596710440504,ST SIMON RHUM BLANC AGRICOLEDE LA MARTINIQUE 50D 1L,MEDIASTEP65502798,https://media.auchan.fr/MEDIASTEP65502798_0x0/
A0220160119000524570,524570,7613035302181,NESTLE RECETTE ATELIER NOIRCORSE 80% 100G,MEDIASTEP132011614,https://media.auchan.fr/MEDIASTEP132011614_0x0/
A0220180302000493122,493122,3760222500203,"BIO BRUNE DE VEZELAY PURMALTE 5,5D 25CL",MEDIASTEP81168502,https://media.auchan.fr/MEDIASTEP81168502_0x0/
A0220110830000183360,183360,5760466600439,DES FROMAGE DS HUILE 275G 45%,MEDIASTEP74237852,https://media.auchan.fr/MEDIASTEP74237852_0x0/
A0220021008000389303,389303,3760071980027;3760071980553,BRATS NATURE X4 340G  PF,MEDIASTEP72040543,https://media.auchan.fr/MEDIASTEP72040543_0x0/
P020000000004KE,193367,3280222905179,FLORETTE WOK ASIATIQUE 300G,MEDIASTEP59105749,https://media.auchan.fr/MEDIASTEP59105749_0x0/
A0220150309000222029,222029,8718951024434,LACROIX NETTOYANT DEGRAISSANTSPRAY 500ML,MEDIASTEP160585338,https://media.auchan.fr/MEDIASTEP160585338_0x0/
P020000000002RO,867886,3228021170039,CAMEMBERT PRESIDENT 250G,MEDIASTEP140256575,https://media.auchan.fr/MEDIASTEP140256575_0x0/
A0220100914000858931,858931,3596710354573,AUCHAN BIOD MUESLI CROUSTILLANT 7 FRUITS 500G,MEDIASTEP90209977,https://media.auchan.fr/MEDIASTEP90209977_0x0/
P02000000000UE0,941073,3268957065016,CORSE VERMENTINU BLANCRESERVE DU PRESIDENT 75CL,MEDIASTEP101448280,https://media.auchan.fr/MEDIASTEP101448280_0x0/
A0219990202000088646,88646,3058320045260,USHUAIA DEO BILLE ANTITRANSPIRANT VANILLE ILES 50 ML,MEDIASTEP87740010,https://media.auchan.fr/MEDIASTEP87740010_0x0/
P02000000000QA2,929453,5414359903397,CROKY  PARTY MIX 6X30G,MEDIASTEP159618666,https://media.auchan.fr/MEDIASTEP159618666_0x0/
A0220171222000306738,306738,3596710460359,AUCHAN GG DBLE ENROB NOIS 201G,MEDIASTEP61369923,https://media.auchan.fr/MEDIASTEP61369923_0x0/
A0220090414000050030,50030,3276650100422,SAMIA CHACHOUKA 350G,MEDIASTEP164472484,https://media.auchan.fr/MEDIASTEP164472484_0x0/
A0220170904000910913,910913,3112309990627,BORDE LES GIROLLES VINAIGREBOCAL 100G,MEDIASTEP77082128,https://media.auchan.fr/MEDIASTEP77082128_0x0/
A0220180208000618436,618436,8076809570633,BIOL BARILLA FUSILLI 500G,MEDIASTEP61167508,https://media.auchan.fr/MEDIASTEP61167508_0x0/
A0220180123000597793,597793,3178530414431,BONNE MAMAN MADELEINES CITRON300G,MEDIASTEP85991929,https://media.auchan.fr/MEDIASTEP85991929_0x0/
A0220110516000313591,313591,3760020508883,BIO JARDIN LENTILLES FACONPETIT SALE 250G,MEDIASTEP135802538,https://media.auchan.fr/MEDIASTEP135802538_0x0/
A0220070615000029941,29941,3289010000997,MILHAU SAUCIS.FRAICHE500G S/AT,MEDIASTEP92860114,https://media.auchan.fr/MEDIASTEP92860114_0x0/
P0200000000079S,282321,3033610076001,LABEYRIE SF NORV X6 215G,MEDIASTEP127301627,https://media.auchan.fr/MEDIASTEP127301627_0x0/
P020000000010RH,279019,5013665115694,BIO WHOLE EARTH BEURRE DECACAHUETES CACAO NOISETTE 227G,MEDIASTEP137551881,https://media.auchan.fr/MEDIASTEP137551881_0x0/
A0220180726000074576,74576,7622210485083,BELVITA DUO FOUREES 2X253G,MEDIASTEP139233139,https://media.auchan.fr/MEDIASTEP139233139_0x0/
A0220190122000166515,166515,3770006053931,CHARLOTTE MAKE UP 05 FDT BEIGEROSE,MEDIASTEP83495388,https://media.auchan.fr/MEDIASTEP83495388_0x0/
P02000000000RS8,933652,5601028030281,RENOVA ESSUIE TOUT DESIGN X4RLX,MEDIASTEP97934150,https://media.auchan.fr/MEDIASTEP97934150_0x0/
A0219900101000088119,88119,3110845261836,REVILLON ACCORD MAJEUR 420G,MEDIASTEP137529508,https://media.auchan.fr/MEDIASTEP137529508_0x0/
A0220160530000646744,646744,7613035494541,NESTLE DESSERT PRALINE 2X170G,MEDIASTEP135744534,https://media.auchan.fr/MEDIASTEP135744534_0x0/
P02000000000LD3,917080,3760049798746,BIO LA BOULAN P TABLE LIN 400G,MEDIASTEP137799983,https://media.auchan.fr/MEDIASTEP137799983_0x0/
P020000000013ZM,166746,5411681406664,DUVEL BIERE BLONDE 8.5D 3X33CL,MEDIASTEP159956438,https://media.auchan.fr/MEDIASTEP159956438_0x0/
P02000000000N84,922679,3083681118575,CASSEGRAIN SELECTION HARICOTSROUGE TOUCHE CIBOULETTE 250G,MEDIASTEP110225198,https://media.auchan.fr/MEDIASTEP110225198_0x0/
A0220100728000038895,38895,3176580101349,RICHESMONTS FONDUE SAVOY 450G,MEDIASTEP132190202,https://media.auchan.fr/MEDIASTEP132190202_0x0/
A0220100301000648813,648813,4001724819103,RISTORANTE PIZ FUNGHI 365G,MEDIASTEP159607772,https://media.auchan.fr/MEDIASTEP159607772_0x0/
P020000000016VL,290505,8710398521743,ROCKSTAR XDURANCE BLUEBERRY50CL MYRTILLE GRENADE ACAI,MEDIASTEP153188451,https://media.auchan.fr/MEDIASTEP153188451_0x0/
A0220210406000976078,976078,3498842180023,FONDANTS CHOCOX2 200GSUR FROZE,MEDIASTEP139098047,https://media.auchan.fr/MEDIASTEP139098047_0x0/
A0219920318000080751,80751,8000300300444,NESTLE TRUFFES DESSERT LAIT250G,MEDIASTEP155671546,https://media.auchan.fr/MEDIASTEP155671546_0x0/
P02000000000KG8,914688,5055953903231,TWININGS COLD INFUSE SAVEURPECHE PASSION 10S 25G,MEDIASTEP92860562,https://media.auchan.fr/MEDIASTEP92860562_0x0/
A0220200110000044673,44673,3596710474790,AUCHAN TABOULE 750G,MEDIASTEP86443508,https://media.auchan.fr/MEDIASTEP86443508_0x0/
A0220170629000031866,31866,3428420002898,ERHARD MAGIE NOEL CARAMEL 420G,MEDIASTEP58699493,https://media.auchan.fr/MEDIASTEP58699493_0x0/
A0220190207000728380,728380,3080216049267,TOURTEL TWIST BIERE PECHE SANSALCOOL 0D 6X27.5CL,MEDIASTEP162048756,https://media.auchan.fr/MEDIASTEP162048756_0x0/
A0220150702000860978,860978,3176582005065,RICHESMONTS FRO TARTIFLET 450G,MEDIASTEP132189412,https://media.auchan.fr/MEDIASTEP132189412_0x0/
A0220130215000958265,958265,4046719707379,SCOTCH BRITE EPONGE GRATTANTEVERTE X3,MEDIASTEP132191357,https://media.auchan.fr/MEDIASTEP132191357_0x0/
A0219961029000016506,16506,3596710016105,AUC MIMOLETTE TRANCHES 200G,MEDIASTEP77163433,https://media.auchan.fr/MEDIASTEP77163433_0x0/
A0220160427000019146,19146,3596710439713,AUCHAN CONE CAR BR SALEX6 426G,MEDIASTEP87094859,https://media.auchan.fr/MEDIASTEP87094859_0x0/
A0220160427000426225,426225,3596710437610;3596710437627,AUC BRIOCHE TRANCHEE AUXOEUFS 700G,MEDIASTEP65307282,https://media.auchan.fr/MEDIASTEP65307282_0x0/
A0220110429000364670,364670,3596710363773,AUCHAN FLT KBIO MEUNIERE 400G,MEDIASTEP139459180,https://media.auchan.fr/MEDIASTEP139459180_0x0/
A0220100825000772566,772566,3596710341504,AUCHAN LAVETTE MICROFIBREVITRES 35X35CM,MEDIASTEP61590131,https://media.auchan.fr/MEDIASTEP61590131_0x0/
A0220181015000619099,619099,3080216052502,GRIMBERGEN BIERE PALE ALE 5.5D75CL,MEDIASTEP88388828,https://media.auchan.fr/MEDIASTEP88388828_0x0/
A0220190115000216308,216308,8710637106540,MISSION TORTILLA BLE NATURE240G,MEDIASTEP70758775,https://media.auchan.fr/MEDIASTEP70758775_0x0/
A0220140903000539955,539955,3564884000190,LE TEMPS DES CERISES CAFEAMATEUR 250G,MEDIASTEP133354726,https://media.auchan.fr/MEDIASTEP133354726_0x0/
P02000000000VQ8,944822,3057640265358,VOLVIC 100% RPET 50CL UNITAIRE,MEDIASTEP135705196,https://media.auchan.fr/MEDIASTEP135705196_0x0/
A0220060515000642787,642787,3418911001011,REG DODIN PETIT FROM BLC NAT 250G,MEDIASTEP57977558,https://media.auchan.fr/MEDIASTEP57977558_0x0/
A0220160421000081789,81789,3045206312943,SANYTOL DESINFECTANT EUCALYPTUS SPRAY 2X500ML + 500ML OFF,MEDIASTEP77945304,https://media.auchan.fr/MEDIASTEP77945304_0x0/
P020000000008ZL,303302,3033491358357,DANETTE LIEGEOIS VANILLE X4,MEDIASTEP165569870,https://media.auchan.fr/MEDIASTEP165569870_0x0/
A0220170727000474056,474056,7617014167389,CAFE ROYAL DECAFFEINATO DOLCEGUSTO X 16 CAPSULES 106G,MEDIASTEP132199302,https://media.auchan.fr/MEDIASTEP132199302_0x0/
P02000000000AJN,310343,5411651086711,CAFE SOLUBLE 100G,MEDIASTEP161912622,https://media.auchan.fr/MEDIASTEP161912622_0x0/
A0219990202000659381,659381,3254566593811,AUC RILLETTES DU MANS 400G,MEDIASTEP70518532,https://media.auchan.fr/MEDIASTEP70518532_0x0/
A0219990609000041799,41799,3254560417991;3254560417991;3596710441969;3596710441969;3596710441969;3596710464555,AUCHAN PIZZA CSP FR MER 400G,MEDIASTEP58698431,https://media.auchan.fr/MEDIASTEP58698431_0x0/
A0220020926000088902,88902,0000040883069,AXE GEL DOUCHE LENDEMAINS DIFFICILES 250ML,MEDIASTEP78064879,https://media.auchan.fr/MEDIASTEP78064879_0x0/
A0220170223000057860,57860,3502110009463,TROPICANA PURE PREMIUM ORANGESANS PULPE PET 4X1L,MEDIASTEP143101143,https://media.auchan.fr/MEDIASTEP143101143_0x0/
